time,depth
68478.51335656214,87.5032409979628
68571.42857142857,87.67441860465117
68664.34378629501,87.67441860465117
68757.25900116144,88.17777350232078
68850.17421602788,88.2062298603652
68943.08943089431,88.2062298603652
69036.00464576074,88.2062298603652
69128.91986062718,88.2062298603652
69221.83507549361,88.2062298603652
69314.75029036004,88.18624112094969
69407.66550522648,87.6827242524917
69500.58072009291,87.67441860465117
69593.49593495934,87.67441860465117
69686.41114982578,87.67441860465117
69779.32636469223,87.17282768968106
69872.24157955866,86.88246385920806
69965.15679442509,86.54474874461341
70058.07200929153,86.04651162790698
70150.98722415796,85.86720501041188
70243.90243902439,85.56147365217271
70336.81765389083,85.0593260560038
70429.73286875726,84.553059168747
70522.64808362369,83.9629667242138
70615.56329849013,83.34685944213327
70708.47851335656,83.11274545010556
70801.39372822299,82.7096141851555
70894.30894308943,82.30059007289137
70987.22415795586,81.52521298641493
71080.1393728223,80.61582434714825
71173.05458768873,80.25149417125276
71265.96980255516,79.39900182649464
71358.8850174216,78.34450137958218
71451.80023228803,77.84317760856143
71544.71544715446,77.28799033929337
71637.6306620209,75.90647661915479
71730.54587688734,75.23586258494917
71823.46109175376,74.45056562513142
71916.37630662021,73.68568004932698
72009.29152148665,72.69744416302096
72102.20673635308,71.87545762002719
72195.12195121951,71.116405003778
72288.03716608595,70.10245568385103
72380.95238095238,68.44329762215834
72473.86759581881,67.62757992360974
72566.78281068525,66.79173510849833
72659.69802555168,65.58139534883722
72752.61324041811,64.65742999753789
72845.52845528456,63.98982558139535
72938.44367015098,62.90075009412378
73031.35888501743,61.202269491306026
73124.27409988386,60.479099567893456
73217.1893147503,59.281263055284775
73310.10452961673,58.12954312692029
73403.01974448316,56.72082404162684
73495.9349593496,55.72139788193803
73588.85017421603,54.44167987639705
73681.76538908246,53.117889862075906
73774.68060394889,52.12332327018988
73867.59581881533,50.7890088491
73960.51103368176,49.37840990035459
74053.42624854819,47.944971641489694
74146.34146341463,46.843686872902715
74239.25667828108,45.33081724039256
74332.1718931475,43.99965546942291
74425.08710801393,43.13728695794335
74518.00232288038,41.978918327260736
74610.9175377468,39.942005935178535
74703.83275261323,38.687346388294905
74796.74796747968,37.89887851843369
74889.6631823461,36.60465116279069
74982.57839721254,34.89794410477122
75075.49361207898,34.25535316299758
75168.40882694542,33.26723341006725
75261.32404181185,31.719411644455697
75354.23925667828,30.28286107222064
75447.15447154472,29.499989361475777
75540.06968641115,28.42167898051272
75632.98490127758,26.679955703211515
75725.90011614402,25.976894521989525
75818.81533101045,25.09907529722589
75911.73054587688,23.946626000762485
76004.64576074333,23.009535569733142
76097.56097560975,22.20377619157265
76190.47619047618,20.614909128831332
76283.39140534263,19.552828340122723
76376.30662020906,18.758985200845668
76469.2218350755,17.647207034694752
76562.13704994193,16.764277462454167
76655.05226480836,15.808542642873375
76747.9674796748,15.006532532009405
76840.88269454123,13.25581395348837
76933.79790940766,12.291342434078883
77026.7131242741,11.667909158681383
77119.62833914053,11.16279069767442
77212.54355400696,10.51106526631658
77305.4587688734,9.817553459572325
77398.37398373985,9.404833792361961
77491.28919860628,8.917392262757632
77584.2044134727,7.814014050387598
77677.11962833915,7.342383017778633
77770.03484320558,6.896780709157063
77862.950058072,6.046511627906978
77955.86527293845,5.6115243385745215
78048.78048780488,5.153890554303907
78141.6957026713,4.651162790697675
78234.61091753775,4.186046511627907
78327.52613240418,3.748629465058572
78420.44134727062,3.270969022317643
78513.35656213705,2.790697674418605
78606.27177700348,2.3557103850861494
78699.18699186992,1.8982581526314803
78792.10220673635,1.4083590827776877
78885.01742160278,1.4083590827776877
78977.93263646922,1.2532066108751418
79070.84785133565,1.1627906976744187
79163.76306620208,1.1627906976744187
79256.67828106853,1.1627906976744187
79349.59349593495,1.1627906976744187
79442.50871080138,1.1627906976744187
79535.42392566783,1.1627906976744187
79628.33914053427,1.16699355561782
79721.2543554007,1.1246791631018123
79814.16957026713,1.1016201917778026
79907.08478513357,1.1298097251585624
80000.0,1.1517913262099309
